,bra size,cup size,fit,height,hips,item_id,length,quality,size,user_id,waist,hip_waist_ratio
67881,,,fit,68.0,39.224137931034484,703252,slightly long,3.0,20,155809,31.53448275862069,0.8039560439560439
67882,34.0,c,fit,66.0,39.224137931034484,703252,slightly long,5.0,12,556133,31.53448275862069,0.8039560439560439
67883,32.0,b,fit,65.0,39.224137931034484,703252,slightly long,5.0,8,953223,31.53448275862069,0.8039560439560439
67884,36.0,b,fit,65.0,39.224137931034484,703252,just right,5.0,8,596043,31.53448275862069,0.8039560439560439
67886,38.0,c,fit,61.0,39.224137931034484,703252,just right,4.0,15,6026,31.53448275862069,0.8039560439560439
67887,36.0,c,fit,68.0,39.224137931034484,704159,very long,4.0,12,388901,31.53448275862069,0.8039560439560439
67889,34.0,c,small,68.0,39.224137931034484,704159,slightly long,3.0,8,47709,31.53448275862069,0.8039560439560439
67891,34.0,b,large,70.0,39.224137931034484,704159,slightly long,4.0,8,684504,31.53448275862069,0.8039560439560439
67893,36.0,dd/e,large,67.0,39.224137931034484,704829,just right,5.0,15,690045,31.53448275862069,0.8039560439560439
67894,32.0,b,fit,60.0,39.224137931034484,704829,just right,5.0,0,185820,31.53448275862069,0.8039560439560439
67895,36.0,a,fit,65.0,39.224137931034484,704829,slightly long,5.0,8,342634,31.53448275862069,0.8039560439560439
67896,36.0,c,fit,62.0,39.224137931034484,705340,very long,5.0,8,109577,31.53448275862069,0.8039560439560439
67897,46.0,d,small,68.0,39.224137931034484,705340,just right,2.0,15,995421,31.53448275862069,0.8039560439560439
67899,34.0,dd/e,large,67.0,39.224137931034484,706078,very long,2.0,15,661435,31.53448275862069,0.8039560439560439
67901,36.0,dd/e,fit,,39.224137931034484,707014,slightly long,5.0,15,377304,31.53448275862069,0.8039560439560439
67903,,,small,63.0,39.224137931034484,707014,just right,3.0,15,731495,31.53448275862069,0.8039560439560439
67904,,,fit,67.0,39.224137931034484,707014,just right,4.0,1,414449,31.53448275862069,0.8039560439560439
68166,36.0,b,fit,65.0,39.224137931034484,707256,slightly long,3.0,8,596043,31.53448275862069,0.8039560439560439
68167,,,fit,64.0,39.224137931034484,708060,just right,5.0,12,698352,31.53448275862069,0.8039560439560439
68168,30.0,dd/e,fit,62.0,39.224137931034484,708060,just right,5.0,4,652956,31.53448275862069,0.8039560439560439
68169,34.0,c,fit,62.0,39.224137931034484,708060,just right,5.0,12,508479,31.53448275862069,0.8039560439560439
68170,32.0,,fit,67.0,39.224137931034484,708060,just right,5.0,12,68451,31.53448275862069,0.8039560439560439
68171,,,large,67.0,39.224137931034484,708284,slightly long,5.0,20,90612,31.53448275862069,0.8039560439560439
68173,,,fit,67.0,39.224137931034484,708284,just right,5.0,15,879920,31.53448275862069,0.8039560439560439
68174,38.0,dddd/g,fit,68.0,39.224137931034484,708415,just right,5.0,26,981871,31.53448275862069,0.8039560439560439
68175,,,fit,66.0,39.224137931034484,708415,just right,5.0,8,742192,31.53448275862069,0.8039560439560439
68177,32.0,d,fit,68.0,39.224137931034484,708415,just right,5.0,8,692618,31.53448275862069,0.8039560439560439
68179,30.0,c,small,64.0,39.224137931034484,708415,slightly long,5.0,1,391688,31.53448275862069,0.8039560439560439
68180,44.0,ddd/f,small,65.0,39.224137931034484,708429,just right,5.0,38,299946,31.53448275862069,0.8039560439560439
68182,36.0,dddd/g,fit,68.0,39.224137931034484,708429,just right,4.0,15,809748,31.53448275862069,0.8039560439560439
68183,38.0,d,fit,63.0,39.224137931034484,708429,just right,5.0,26,412768,31.53448275862069,0.8039560439560439
68184,,,fit,67.0,39.224137931034484,708429,just right,5.0,12,948221,31.53448275862069,0.8039560439560439
68186,36.0,d,large,69.0,39.224137931034484,708568,very long,4.0,15,497532,31.53448275862069,0.8039560439560439
68188,34.0,dd/e,large,67.0,39.224137931034484,708568,very long,4.0,15,661435,31.53448275862069,0.8039560439560439
68191,36.0,ddd/f,large,67.0,39.224137931034484,708568,very long,5.0,12,31474,31.53448275862069,0.8039560439560439
68193,32.0,b,large,69.0,39.224137931034484,708568,slightly long,5.0,8,327377,31.53448275862069,0.8039560439560439
68194,32.0,c,fit,66.0,39.224137931034484,708568,slightly long,5.0,4,451994,31.53448275862069,0.8039560439560439
68196,40.0,d,fit,62.0,39.224137931034484,708795,just right,5.0,26,68760,31.53448275862069,0.8039560439560439
68199,,,large,65.0,39.224137931034484,708795,slightly short,3.0,20,731527,31.53448275862069,0.8039560439560439
68265,46.0,d,fit,64.0,39.224137931034484,709618,just right,4.0,32,204179,31.53448275862069,0.8039560439560439
68271,36.0,b,fit,65.0,39.224137931034484,710197,just right,5.0,9,539488,31.53448275862069,0.8039560439560439
68272,,,small,63.0,39.224137931034484,710197,slightly long,5.0,11,688019,31.53448275862069,0.8039560439560439
68273,36.0,d,small,67.0,39.224137931034484,710755,just right,5.0,13,101347,31.53448275862069,0.8039560439560439
68274,36.0,d,small,67.0,39.224137931034484,711414,just right,5.0,13,101347,31.53448275862069,0.8039560439560439
68278,40.0,ddd/f,large,63.0,39.224137931034484,712030,slightly long,2.0,26,681023,31.53448275862069,0.8039560439560439
68280,,,fit,62.0,39.224137931034484,712030,slightly long,3.0,4,968516,31.53448275862069,0.8039560439560439
68516,34.0,b,fit,64.0,39.224137931034484,712315,just right,4.0,12,853721,31.53448275862069,0.8039560439560439
68517,36.0,dd/e,large,63.0,39.224137931034484,712315,slightly long,4.0,12,29123,31.53448275862069,0.8039560439560439
68519,,,fit,72.0,39.224137931034484,713344,slightly long,5.0,7,538118,31.53448275862069,0.8039560439560439
68521,,,fit,68.0,39.224137931034484,713916,just right,5.0,11,131342,31.53448275862069,0.8039560439560439
68522,38.0,b,small,68.0,39.224137931034484,714277,very short,2.0,14,476544,31.53448275862069,0.8039560439560439
68523,34.0,c,fit,68.0,39.224137931034484,714723,just right,,12,875712,31.53448275862069,0.8039560439560439
68524,38.0,d,large,64.0,39.224137931034484,714723,just right,5.0,15,320458,31.53448275862069,0.8039560439560439
68525,38.0,d,large,67.0,39.224137931034484,714723,just right,4.0,15,51523,31.53448275862069,0.8039560439560439
68526,36.0,b,fit,69.0,39.224137931034484,714723,just right,5.0,8,499558,31.53448275862069,0.8039560439560439
68527,34.0,d,fit,62.0,39.224137931034484,714723,just right,5.0,12,127806,31.53448275862069,0.8039560439560439
68530,,,large,67.0,39.224137931034484,714723,slightly long,5.0,26,68048,31.53448275862069,0.8039560439560439
68532,34.0,b,fit,65.0,39.224137931034484,714723,just right,5.0,8,56215,31.53448275862069,0.8039560439560439
68533,,,fit,62.0,39.224137931034484,714723,slightly long,5.0,4,193343,31.53448275862069,0.8039560439560439
68534,34.0,d,fit,60.0,39.224137931034484,714723,just right,5.0,12,639451,31.53448275862069,0.8039560439560439
68535,,,fit,63.0,39.224137931034484,714723,slightly long,4.0,15,731495,31.53448275862069,0.8039560439560439
68537,36.0,c,fit,66.0,39.224137931034484,714723,just right,5.0,8,257965,31.53448275862069,0.8039560439560439
68538,34.0,c,large,62.0,39.224137931034484,714723,slightly long,5.0,4,19063,31.53448275862069,0.8039560439560439
68540,,,fit,63.0,39.224137931034484,714723,just right,5.0,8,424269,31.53448275862069,0.8039560439560439
68541,,,fit,61.0,39.224137931034484,714723,just right,5.0,8,679947,31.53448275862069,0.8039560439560439
68545,,,fit,70.0,39.224137931034484,715055,very long,4.0,8,275869,31.53448275862069,0.8039560439560439
68693,,,large,62.0,39.224137931034484,715662,just right,4.0,12,560400,31.53448275862069,0.8039560439560439
68694,36.0,ddd/f,small,64.0,39.224137931034484,715662,just right,5.0,12,377459,31.53448275862069,0.8039560439560439
68696,40.0,dd/e,small,66.0,39.224137931034484,715662,slightly long,2.0,26,774932,31.53448275862069,0.8039560439560439
68697,42.0,d,fit,69.0,39.224137931034484,715662,just right,4.0,32,676482,31.53448275862069,0.8039560439560439
68698,40.0,b,small,60.0,39.224137931034484,715662,very short,1.0,26,480063,31.53448275862069,0.8039560439560439
68699,34.0,b,fit,67.0,39.224137931034484,715662,just right,5.0,12,892436,31.53448275862069,0.8039560439560439
68700,,,fit,65.0,39.224137931034484,715662,slightly long,5.0,4,172983,31.53448275862069,0.8039560439560439
68701,,,small,63.0,39.224137931034484,715662,just right,4.0,8,713867,31.53448275862069,0.8039560439560439
68704,32.0,b,small,67.0,39.224137931034484,715662,just right,4.0,4,355811,31.53448275862069,0.8039560439560439
68705,,,small,60.0,39.224137931034484,715662,just right,5.0,20,963496,31.53448275862069,0.8039560439560439
68707,,,fit,64.0,39.224137931034484,715662,just right,5.0,8,913442,31.53448275862069,0.8039560439560439
68708,34.0,b,fit,63.0,39.224137931034484,715662,just right,5.0,8,267626,31.53448275862069,0.8039560439560439
69550,36.0,d,fit,62.0,39.224137931034484,716024,slightly long,5.0,8,978609,31.53448275862069,0.8039560439560439
69551,,,small,64.0,39.224137931034484,716024,just right,3.0,4,518877,31.53448275862069,0.8039560439560439
69552,38.0,c,large,66.0,39.224137931034484,716601,just right,5.0,20,396308,31.53448275862069,0.8039560439560439
69554,36.0,c,fit,60.0,39.224137931034484,717414,just right,5.0,8,416502,31.53448275862069,0.8039560439560439
69556,34.0,c,fit,65.0,39.224137931034484,718251,slightly long,5.0,4,760832,31.53448275862069,0.8039560439560439
69557,,,fit,64.0,39.224137931034484,718251,slightly long,4.0,12,558067,31.53448275862069,0.8039560439560439
69559,34.0,d,small,67.0,39.224137931034484,718510,just right,2.0,12,508026,31.53448275862069,0.8039560439560439
69562,32.0,j,fit,65.0,39.224137931034484,719525,just right,2.0,15,252602,31.53448275862069,0.8039560439560439
69563,36.0,b,fit,69.0,39.224137931034484,719701,just right,3.0,12,772421,31.53448275862069,0.8039560439560439
69564,40.0,c,fit,64.0,39.224137931034484,719701,just right,5.0,12,621963,31.53448275862069,0.8039560439560439
69565,38.0,c,fit,61.0,39.224137931034484,719701,just right,5.0,8,796478,31.53448275862069,0.8039560439560439
69566,36.0,,fit,67.0,39.224137931034484,719701,just right,5.0,12,495862,31.53448275862069,0.8039560439560439
69567,38.0,d,fit,67.0,39.224137931034484,719701,just right,3.0,12,729552,31.53448275862069,0.8039560439560439
69724,34.0,b,fit,67.0,39.224137931034484,721034,just right,5.0,8,522313,31.53448275862069,0.8039560439560439
69725,32.0,c,fit,66.0,39.224137931034484,721565,slightly long,5.0,8,840932,31.53448275862069,0.8039560439560439
69728,32.0,j,fit,65.0,39.224137931034484,721565,just right,5.0,15,891295,31.53448275862069,0.8039560439560439
69729,,,large,66.0,39.224137931034484,721565,slightly long,5.0,38,236833,31.53448275862069,0.8039560439560439
69730,32.0,d,fit,67.0,39.224137931034484,721565,just right,5.0,4,175792,31.53448275862069,0.8039560439560439
69731,36.0,b,fit,64.0,39.224137931034484,721565,slightly long,5.0,12,677861,31.53448275862069,0.8039560439560439
69732,38.0,b,large,66.0,39.224137931034484,721565,just right,5.0,8,988527,31.53448275862069,0.8039560439560439
69734,42.0,c,large,70.0,39.224137931034484,721565,just right,5.0,32,481560,31.53448275862069,0.8039560439560439
69736,,,fit,60.0,39.224137931034484,721565,slightly long,2.0,0,19992,31.53448275862069,0.8039560439560439
69737,34.0,b,fit,63.0,39.224137931034484,721565,just right,3.0,4,743126,31.53448275862069,0.8039560439560439
69739,,,fit,62.0,39.224137931034484,721565,slightly long,4.0,12,743540,31.53448275862069,0.8039560439560439
69741,32.0,d,fit,63.0,39.224137931034484,721565,just right,5.0,8,871661,31.53448275862069,0.8039560439560439
69743,,,fit,63.0,39.224137931034484,721565,slightly long,5.0,20,32430,31.53448275862069,0.8039560439560439
69744,,,large,69.0,39.224137931034484,721565,slightly long,5.0,26,302792,31.53448275862069,0.8039560439560439
69745,32.0,c,large,70.0,39.224137931034484,721565,slightly long,4.0,12,627502,31.53448275862069,0.8039560439560439
69748,36.0,b,fit,62.0,39.224137931034484,721718,just right,4.0,4,870128,31.53448275862069,0.8039560439560439
69749,32.0,b,fit,65.0,39.224137931034484,722069,just right,3.0,4,335321,31.53448275862069,0.8039560439560439
69750,,,large,63.0,39.224137931034484,722069,just right,4.0,32,352010,31.53448275862069,0.8039560439560439
69751,38.0,c,small,69.0,39.224137931034484,722097,slightly short,5.0,15,723687,31.53448275862069,0.8039560439560439
69752,30.0,dd/e,fit,65.0,39.224137931034484,722097,just right,4.0,4,183157,31.53448275862069,0.8039560439560439
69753,38.0,ddd/f,fit,64.0,39.224137931034484,722097,just right,5.0,26,262058,31.53448275862069,0.8039560439560439
69754,38.0,h,small,67.0,39.224137931034484,722097,just right,3.0,15,111956,31.53448275862069,0.8039560439560439
69756,32.0,c,fit,67.0,39.224137931034484,722362,just right,2.0,8,936492,31.53448275862069,0.8039560439560439
69757,34.0,a,fit,64.0,39.224137931034484,722362,slightly long,1.0,6,36364,31.53448275862069,0.8039560439560439
70245,,,fit,66.0,39.224137931034484,723208,slightly long,,32,226440,31.53448275862069,0.8039560439560439
70247,,,small,62.0,39.224137931034484,723208,,,15,641680,31.53448275862069,0.8039560439560439
70473,38.0,d,large,67.0,39.224137931034484,723275,slightly long,5.0,12,729552,31.53448275862069,0.8039560439560439
70474,38.0,d,large,67.0,39.224137931034484,723275,just right,2.0,15,898005,31.53448275862069,0.8039560439560439
70476,,,small,62.0,39.224137931034484,723977,slightly long,5.0,26,75309,31.53448275862069,0.8039560439560439
70477,,,small,64.0,39.224137931034484,723977,slightly long,4.0,8,31389,31.53448275862069,0.8039560439560439
70478,36.0,b,fit,66.0,39.224137931034484,723977,just right,5.0,4,700380,31.53448275862069,0.8039560439560439
70479,36.0,d,small,68.0,39.224137931034484,723977,just right,5.0,26,342774,31.53448275862069,0.8039560439560439
71091,38.0,b,fit,68.0,39.224137931034484,724239,very long,1.0,20,796995,31.53448275862069,0.8039560439560439
71093,34.0,c,fit,65.0,39.224137931034484,724890,slightly long,5.0,2,452694,31.53448275862069,0.8039560439560439
71096,,,fit,62.0,39.224137931034484,724890,very long,4.0,10,243912,31.53448275862069,0.8039560439560439
71203,38.0,d,fit,66.0,39.224137931034484,725844,just right,4.0,20,468899,31.53448275862069,0.8039560439560439
71204,,,fit,63.0,39.224137931034484,725844,just right,3.0,6,266924,31.53448275862069,0.8039560439560439
71205,34.0,b,fit,65.0,39.224137931034484,726075,just right,3.0,6,993148,31.53448275862069,0.8039560439560439
71206,32.0,b,fit,62.0,39.224137931034484,726075,just right,1.0,6,622877,31.53448275862069,0.8039560439560439
71207,36.0,dd/e,fit,64.0,39.224137931034484,726492,just right,3.0,12,988503,31.53448275862069,0.8039560439560439
71580,30.0,d,large,65.0,39.224137931034484,726572,just right,5.0,8,928769,31.53448275862069,0.8039560439560439
71581,36.0,c,fit,63.0,39.224137931034484,726572,slightly long,5.0,12,42337,31.53448275862069,0.8039560439560439
71582,32.0,b,fit,65.0,39.224137931034484,726572,slightly long,5.0,8,786563,31.53448275862069,0.8039560439560439
71583,36.0,a,large,65.0,39.224137931034484,726572,slightly long,5.0,12,342634,31.53448275862069,0.8039560439560439
71584,36.0,d,small,65.0,39.224137931034484,726572,just right,4.0,8,663788,31.53448275862069,0.8039560439560439
71586,30.0,d,small,66.0,39.224137931034484,726572,just right,4.0,1,816286,31.53448275862069,0.8039560439560439
71587,34.0,d,large,62.0,39.224137931034484,726572,just right,5.0,12,952867,31.53448275862069,0.8039560439560439
71588,36.0,ddd/f,large,65.0,39.224137931034484,727168,just right,5.0,12,660561,31.53448275862069,0.8039560439560439
71591,36.0,dd/e,fit,64.0,39.224137931034484,727168,just right,5.0,15,988503,31.53448275862069,0.8039560439560439
71592,34.0,h,small,66.0,39.224137931034484,727168,slightly short,4.0,15,623557,31.53448275862069,0.8039560439560439
71593,34.0,a,fit,64.0,39.224137931034484,727168,just right,5.0,4,452212,31.53448275862069,0.8039560439560439
71594,34.0,d,fit,61.0,39.224137931034484,727168,just right,3.0,8,847308,31.53448275862069,0.8039560439560439
71595,,,fit,62.0,39.224137931034484,727168,just right,5.0,4,671519,31.53448275862069,0.8039560439560439
71644,32.0,c,fit,67.0,39.224137931034484,727560,slightly long,5.0,8,876325,31.53448275862069,0.8039560439560439
71645,32.0,,fit,68.0,39.224137931034484,727560,just right,4.0,8,661011,31.53448275862069,0.8039560439560439
71776,,,fit,65.0,39.224137931034484,728540,just right,5.0,8,514780,31.53448275862069,0.8039560439560439
71777,38.0,d,fit,67.0,39.224137931034484,728540,just right,5.0,12,729552,31.53448275862069,0.8039560439560439
71778,32.0,a,fit,65.0,39.224137931034484,728843,just right,4.0,8,426301,31.53448275862069,0.8039560439560439
71779,34.0,a,fit,61.0,39.224137931034484,728843,just right,4.0,1,307958,31.53448275862069,0.8039560439560439
71780,34.0,c,large,64.0,39.224137931034484,729139,just right,3.0,12,446245,31.53448275862069,0.8039560439560439
71781,38.0,,fit,68.0,39.224137931034484,729139,just right,,15,574627,31.53448275862069,0.8039560439560439
71782,40.0,ddd/f,fit,63.0,39.224137931034484,729139,just right,4.0,26,681023,31.53448275862069,0.8039560439560439
71784,,,fit,,39.224137931034484,729587,just right,3.0,20,422570,31.53448275862069,0.8039560439560439
71786,34.0,b,fit,61.0,39.224137931034484,729587,slightly long,4.0,4,419416,31.53448275862069,0.8039560439560439
71788,38.0,d,fit,70.0,39.224137931034484,729587,just right,3.0,15,682445,31.53448275862069,0.8039560439560439
71789,34.0,a,fit,67.0,39.224137931034484,730147,just right,5.0,8,488626,31.53448275862069,0.8039560439560439
71790,32.0,a,fit,63.0,39.224137931034484,730748,just right,5.0,4,590290,31.53448275862069,0.8039560439560439
71791,34.0,b,small,65.0,39.224137931034484,731618,just right,3.0,8,56215,31.53448275862069,0.8039560439560439
71792,36.0,c,fit,63.0,39.224137931034484,731632,slightly short,5.0,12,42337,31.53448275862069,0.8039560439560439
71793,,,small,66.0,39.224137931034484,731632,just right,5.0,12,803460,31.53448275862069,0.8039560439560439
71794,34.0,c,small,66.0,39.224137931034484,731986,just right,3.0,4,5915,31.53448275862069,0.8039560439560439
71796,,,fit,65.0,39.224137931034484,731986,just right,5.0,1,119091,31.53448275862069,0.8039560439560439
71797,,,fit,68.0,39.224137931034484,731986,just right,3.0,26,207463,31.53448275862069,0.8039560439560439
71798,36.0,,small,67.0,39.224137931034484,731986,just right,4.0,12,152199,31.53448275862069,0.8039560439560439
71799,34.0,d,small,67.0,39.224137931034484,731986,just right,5.0,8,983292,31.53448275862069,0.8039560439560439
71800,,,small,64.0,39.224137931034484,731986,just right,4.0,12,656707,31.53448275862069,0.8039560439560439
71801,,,large,66.0,39.224137931034484,732374,slightly long,4.0,8,405162,31.53448275862069,0.8039560439560439
71802,32.0,b,large,64.0,39.224137931034484,732374,just right,3.0,4,705981,31.53448275862069,0.8039560439560439
71805,,,small,64.0,39.224137931034484,733684,just right,4.0,1,392016,31.53448275862069,0.8039560439560439
71807,34.0,c,fit,66.0,39.224137931034484,733684,just right,5.0,8,5915,31.53448275862069,0.8039560439560439
71808,32.0,a,fit,69.0,39.224137931034484,733684,just right,5.0,8,143612,31.53448275862069,0.8039560439560439
71809,,,large,67.0,39.224137931034484,733684,just right,4.0,15,32047,31.53448275862069,0.8039560439560439
71810,,,fit,66.0,39.224137931034484,733684,slightly short,5.0,8,92859,31.53448275862069,0.8039560439560439
71811,36.0,a,fit,69.0,39.224137931034484,734674,just right,4.0,11,170060,31.53448275862069,0.8039560439560439
71812,,,fit,60.0,39.224137931034484,735349,just right,2.0,4,743767,31.53448275862069,0.8039560439560439
71815,36.0,c,large,59.0,39.224137931034484,736839,just right,3.0,8,310103,31.53448275862069,0.8039560439560439
71818,,,fit,66.0,39.224137931034484,736839,just right,5.0,15,150115,31.53448275862069,0.8039560439560439
71819,34.0,c,large,64.0,39.224137931034484,737625,just right,4.0,15,517903,31.53448275862069,0.8039560439560439
71820,,,fit,62.0,39.224137931034484,737625,just right,5.0,26,269275,31.53448275862069,0.8039560439560439
71821,,,small,65.0,39.224137931034484,737625,slightly long,3.0,26,663996,31.53448275862069,0.8039560439560439
71822,44.0,c,fit,65.0,39.224137931034484,738407,just right,5.0,32,936254,31.53448275862069,0.8039560439560439
71823,32.0,c,small,68.0,39.224137931034484,738407,just right,5.0,4,841125,31.53448275862069,0.8039560439560439
71824,36.0,b,small,66.0,39.224137931034484,739127,just right,4.0,12,515984,31.53448275862069,0.8039560439560439
71825,34.0,c,small,63.0,39.224137931034484,739905,just right,4.0,8,351747,31.53448275862069,0.8039560439560439
71826,38.0,d,small,63.0,39.224137931034484,739905,just right,1.0,8,720007,31.53448275862069,0.8039560439560439
71827,,,small,66.0,39.224137931034484,739905,slightly short,3.0,8,341295,31.53448275862069,0.8039560439560439
71828,36.0,d,fit,59.0,39.224137931034484,739905,just right,5.0,12,409400,31.53448275862069,0.8039560439560439
71829,38.0,dd/e,large,63.0,39.224137931034484,740018,,4.0,8,366228,31.53448275862069,0.8039560439560439
71830,34.0,,fit,64.0,39.224137931034484,740018,just right,4.0,12,550746,31.53448275862069,0.8039560439560439
71831,30.0,,fit,64.0,39.224137931034484,740988,just right,4.0,8,713423,31.53448275862069,0.8039560439560439
71833,,,fit,63.0,39.224137931034484,740988,slightly long,,12,170531,31.53448275862069,0.8039560439560439
71834,34.0,,large,60.0,39.224137931034484,741680,slightly long,3.0,12,379860,31.53448275862069,0.8039560439560439
71835,38.0,c,large,66.0,39.224137931034484,741680,slightly long,3.0,12,50507,31.53448275862069,0.8039560439560439
71836,,,fit,67.0,39.224137931034484,741680,just right,4.0,15,465903,31.53448275862069,0.8039560439560439
71837,,,small,65.0,39.224137931034484,742582,just right,3.0,20,691135,31.53448275862069,0.8039560439560439
71838,38.0,ddd/f,fit,64.0,39.224137931034484,742582,slightly long,5.0,26,262058,31.53448275862069,0.8039560439560439
71839,34.0,b,fit,66.0,39.224137931034484,742696,slightly long,5.0,1,770123,31.53448275862069,0.8039560439560439
71840,38.0,d,small,66.0,39.224137931034484,743085,slightly long,5.0,15,685752,31.53448275862069,0.8039560439560439
71841,,,fit,62.0,39.224137931034484,743085,slightly long,5.0,1,74661,31.53448275862069,0.8039560439560439
71842,34.0,c,small,65.0,39.224137931034484,743890,just right,3.0,7,42280,31.53448275862069,0.8039560439560439
71843,36.0,dd/e,large,67.0,39.224137931034484,744244,just right,3.0,20,831414,31.53448275862069,0.8039560439560439
71845,32.0,c,large,68.0,39.224137931034484,744966,just right,3.0,4,841125,31.53448275862069,0.8039560439560439
71846,36.0,b,fit,64.0,39.224137931034484,744966,just right,5.0,8,403913,31.53448275862069,0.8039560439560439
71847,32.0,aa,small,63.0,39.224137931034484,745765,just right,5.0,0,99618,31.53448275862069,0.8039560439560439
71849,36.0,d,fit,63.0,39.224137931034484,746695,just right,5.0,12,161586,31.53448275862069,0.8039560439560439
71850,,,fit,64.0,39.224137931034484,746768,just right,5.0,4,578718,31.53448275862069,0.8039560439560439
71852,34.0,c,small,63.0,39.224137931034484,747556,just right,3.0,4,260268,31.53448275862069,0.8039560439560439
71854,34.0,b,large,69.0,39.224137931034484,747556,just right,5.0,12,255203,31.53448275862069,0.8039560439560439
71855,44.0,d,large,67.0,39.224137931034484,747556,just right,5.0,32,271258,31.53448275862069,0.8039560439560439
71857,36.0,c,small,67.0,39.224137931034484,747556,just right,3.0,8,279091,31.53448275862069,0.8039560439560439
71858,36.0,dd/e,large,67.0,39.224137931034484,748164,very long,4.0,20,831414,31.53448275862069,0.8039560439560439
71859,36.0,c,large,67.0,39.224137931034484,748164,slightly long,1.0,12,279091,31.53448275862069,0.8039560439560439
71860,34.0,b,small,66.0,39.224137931034484,748327,just right,5.0,8,995698,31.53448275862069,0.8039560439560439
71862,,,small,66.0,39.224137931034484,748327,just right,,4,227187,31.53448275862069,0.8039560439560439
71863,34.0,b,small,60.0,39.224137931034484,748327,just right,4.0,4,709901,31.53448275862069,0.8039560439560439
71864,38.0,c,fit,68.0,39.224137931034484,748937,very long,5.0,12,34347,31.53448275862069,0.8039560439560439
71866,34.0,b,fit,67.0,39.224137931034484,749759,just right,4.0,4,572007,31.53448275862069,0.8039560439560439
71867,34.0,dd/e,fit,60.0,39.224137931034484,749759,slightly short,5.0,15,694371,31.53448275862069,0.8039560439560439
71868,,,small,65.0,39.224137931034484,749759,just right,2.0,4,832503,31.53448275862069,0.8039560439560439
71869,38.0,c,fit,63.0,39.224137931034484,749759,just right,5.0,15,26604,31.53448275862069,0.8039560439560439
71870,,,large,63.0,39.224137931034484,749759,just right,4.0,8,287504,31.53448275862069,0.8039560439560439
71871,36.0,c,fit,63.0,39.224137931034484,749759,slightly long,3.0,20,973172,31.53448275862069,0.8039560439560439
71872,34.0,c,fit,71.0,39.224137931034484,749759,just right,5.0,4,686775,31.53448275862069,0.8039560439560439
71873,34.0,a,large,64.0,39.224137931034484,749759,just right,5.0,4,421936,31.53448275862069,0.8039560439560439
71874,36.0,b,fit,65.0,39.224137931034484,749759,just right,5.0,8,596043,31.53448275862069,0.8039560439560439
71876,38.0,b,fit,68.0,39.224137931034484,749759,just right,5.0,15,996430,31.53448275862069,0.8039560439560439
71880,32.0,,fit,62.0,39.224137931034484,749759,slightly short,4.0,12,117779,31.53448275862069,0.8039560439560439
72278,38.0,ddd/f,fit,71.0,39.224137931034484,751102,just right,5.0,15,829041,31.53448275862069,0.8039560439560439
72279,,,fit,71.0,39.224137931034484,751102,slightly short,4.0,9,783356,31.53448275862069,0.8039560439560439
72280,34.0,b,small,71.0,39.224137931034484,751102,slightly short,3.0,11,121497,31.53448275862069,0.8039560439560439
72281,,,small,63.0,39.224137931034484,751102,slightly long,4.0,7,5710,31.53448275862069,0.8039560439560439
72282,,,large,69.0,39.224137931034484,751102,slightly long,4.0,11,23020,31.53448275862069,0.8039560439560439
72285,34.0,c,large,64.0,39.224137931034484,751651,just right,2.0,8,446245,31.53448275862069,0.8039560439560439
72286,,,large,67.0,39.224137931034484,751651,slightly long,5.0,8,664506,31.53448275862069,0.8039560439560439
72288,,,large,68.0,39.224137931034484,751651,very long,2.0,20,748639,31.53448275862069,0.8039560439560439
72289,34.0,c,large,67.0,39.224137931034484,751651,slightly long,3.0,15,387709,31.53448275862069,0.8039560439560439
72290,40.0,ddd/f,small,63.0,39.224137931034484,751651,just right,4.0,26,681023,31.53448275862069,0.8039560439560439
72293,36.0,d,fit,65.0,39.224137931034484,752094,just right,2.0,4,663788,31.53448275862069,0.8039560439560439
72294,32.0,b,fit,61.0,39.224137931034484,752094,just right,4.0,1,835513,31.53448275862069,0.8039560439560439
72296,40.0,d,fit,68.0,39.224137931034484,752094,slightly long,5.0,26,56156,31.53448275862069,0.8039560439560439
72752,36.0,b,small,67.0,39.224137931034484,752164,just right,2.0,4,444241,31.53448275862069,0.8039560439560439
72754,34.0,a,fit,66.0,39.224137931034484,752164,just right,5.0,12,4893,31.53448275862069,0.8039560439560439
72755,36.0,c,fit,59.0,39.224137931034484,752164,just right,5.0,8,310103,31.53448275862069,0.8039560439560439
72756,34.0,dd/e,large,61.0,39.224137931034484,752164,slightly long,3.0,15,974869,31.53448275862069,0.8039560439560439
72758,,,large,66.0,39.224137931034484,752164,slightly long,4.0,4,485648,31.53448275862069,0.8039560439560439
72759,34.0,b,fit,64.0,39.224137931034484,752164,just right,5.0,8,953040,31.53448275862069,0.8039560439560439
72760,32.0,c,fit,70.0,39.224137931034484,752164,just right,5.0,12,627502,31.53448275862069,0.8039560439560439
72761,36.0,b,fit,68.0,39.224137931034484,752615,slightly long,5.0,12,864762,31.53448275862069,0.8039560439560439
72762,38.0,c,large,68.0,39.224137931034484,752615,very long,5.0,20,615726,31.53448275862069,0.8039560439560439
72763,38.0,b,fit,69.0,39.224137931034484,752615,very long,3.0,12,851321,31.53448275862069,0.8039560439560439
72764,,,fit,67.0,39.224137931034484,752615,slightly long,5.0,8,793482,31.53448275862069,0.8039560439560439
